checkpoint,model_type,dataset,seed,activation,bn,aug,invariance
equivariant_mnist_rot_seed4_aug_norm_elu_Normbn.ckpt,equivariant,mnist_rot,4,norm_elu,Normbn,True,0.12101706117391586
equivariant_mnist_rot_seed4_noaug_norm_elu_Normbn.ckpt,equivariant,mnist_rot,4,norm_elu,Normbn,False,0.13325679302215576
equivariant_mnist_rot_seed0_aug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,0,norm_relu,Normbn,True,0.1822725385427475
equivariant_mnist_rot_seed0_noaug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,0,norm_relu,Normbn,False,0.16936814785003662
equivariant_mnist_rot_seed1_aug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,1,norm_relu,Normbn,True,0.1774202436208725
equivariant_mnist_rot_seed1_noaug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,1,norm_relu,Normbn,False,0.17376244068145752
equivariant_mnist_rot_seed2_aug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,2,norm_relu,Normbn,True,0.1755940318107605
equivariant_mnist_rot_seed2_noaug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,2,norm_relu,Normbn,False,0.16370412707328796
equivariant_mnist_rot_seed3_aug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,3,norm_relu,Normbn,True,0.17158158123493195
equivariant_mnist_rot_seed3_noaug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,3,norm_relu,Normbn,False,0.16095545887947083
equivariant_mnist_rot_seed4_aug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,4,norm_relu,Normbn,True,0.17505097389221191
equivariant_mnist_rot_seed4_noaug_norm_relu_Normbn.ckpt,equivariant,mnist_rot,4,norm_relu,Normbn,False,0.17232084274291992
equivariant_mnist_rot_seed0_aug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,0,norm_sigmoid,Normbn,True,0.07738903909921646
equivariant_mnist_rot_seed0_noaug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,0,norm_sigmoid,Normbn,False,0.08664500713348389
equivariant_mnist_rot_seed1_aug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,1,norm_sigmoid,Normbn,True,0.10443688929080963
equivariant_mnist_rot_seed1_noaug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,1,norm_sigmoid,Normbn,False,0.10798891633749008
equivariant_mnist_rot_seed2_aug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,2,norm_sigmoid,Normbn,True,0.09838303923606873
equivariant_mnist_rot_seed2_noaug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,2,norm_sigmoid,Normbn,False,0.08603072166442871
equivariant_mnist_rot_seed3_aug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,3,norm_sigmoid,Normbn,True,0.09057457745075226
equivariant_mnist_rot_seed3_noaug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,3,norm_sigmoid,Normbn,False,0.09782254695892334
equivariant_mnist_rot_seed4_aug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,4,norm_sigmoid,Normbn,True,0.08400946110486984
equivariant_mnist_rot_seed4_noaug_norm_sigmoid_Normbn.ckpt,equivariant,mnist_rot,4,norm_sigmoid,Normbn,False,0.10345517843961716
equivariant_mnist_rot_seed0_aug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,0,norm_squash,Normbn,True,0.060887351632118225
equivariant_mnist_rot_seed0_noaug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,0,norm_squash,Normbn,False,0.08332826942205429
equivariant_mnist_rot_seed1_aug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,1,norm_squash,Normbn,True,0.056766312569379807
equivariant_mnist_rot_seed1_noaug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,1,norm_squash,Normbn,False,0.059249479323625565
equivariant_mnist_rot_seed2_aug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,2,norm_squash,Normbn,True,0.06711072474718094
equivariant_mnist_rot_seed2_noaug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,2,norm_squash,Normbn,False,0.060208067297935486
equivariant_mnist_rot_seed3_aug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,3,norm_squash,Normbn,True,0.06642510741949081
equivariant_mnist_rot_seed3_noaug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,3,norm_squash,Normbn,False,0.05951330438256264
equivariant_mnist_rot_seed4_aug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,4,norm_squash,Normbn,True,0.05731326341629028
equivariant_mnist_rot_seed4_noaug_norm_squash_Normbn.ckpt,equivariant,mnist_rot,4,norm_squash,Normbn,False,0.06009586527943611
equivariant_mnist_rot_seed0_aug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,0,normbn_elu,Normbn,True,0.20439094305038452
equivariant_mnist_rot_seed0_noaug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,0,normbn_elu,Normbn,False,0.20663687586784363
equivariant_mnist_rot_seed1_aug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,1,normbn_elu,Normbn,True,0.20376960933208466
equivariant_mnist_rot_seed1_noaug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,1,normbn_elu,Normbn,False,0.2028619796037674
equivariant_mnist_rot_seed2_aug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,2,normbn_elu,Normbn,True,0.1942935585975647
equivariant_mnist_rot_seed2_noaug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,2,normbn_elu,Normbn,False,0.20113247632980347
equivariant_mnist_rot_seed3_aug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,3,normbn_elu,Normbn,True,0.2063298374414444
equivariant_mnist_rot_seed3_noaug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,3,normbn_elu,Normbn,False,0.21202999353408813
equivariant_mnist_rot_seed4_aug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,4,normbn_elu,Normbn,True,0.2049212008714676
equivariant_mnist_rot_seed4_noaug_normbn_elu_Normbn.ckpt,equivariant,mnist_rot,4,normbn_elu,Normbn,False,0.20575326681137085
equivariant_mnist_rot_seed0_aug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,0,normbn_relu,Normbn,True,0.1524949073791504
equivariant_mnist_rot_seed0_noaug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,0,normbn_relu,Normbn,False,0.18733839690685272
equivariant_mnist_rot_seed1_aug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,1,normbn_relu,Normbn,True,0.15691140294075012
equivariant_mnist_rot_seed1_noaug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,1,normbn_relu,Normbn,False,0.1849958747625351
equivariant_mnist_rot_seed2_aug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,2,normbn_relu,Normbn,True,0.15227347612380981
equivariant_mnist_rot_seed2_noaug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,2,normbn_relu,Normbn,False,0.19158560037612915
equivariant_mnist_rot_seed3_aug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,3,normbn_relu,Normbn,True,0.15604394674301147
equivariant_mnist_rot_seed3_noaug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,3,normbn_relu,Normbn,False,0.18430860340595245
equivariant_mnist_rot_seed4_aug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,4,normbn_relu,Normbn,True,0.15517178177833557
equivariant_mnist_rot_seed4_noaug_normbn_relu_Normbn.ckpt,equivariant,mnist_rot,4,normbn_relu,Normbn,False,0.1910296231508255
equivariant_mnist_rot_seed0_aug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,0,normbn_sigmoid,Normbn,True,0.05092478543519974
equivariant_mnist_rot_seed0_noaug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,0,normbn_sigmoid,Normbn,False,0.04819725826382637
equivariant_mnist_rot_seed1_aug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,1,normbn_sigmoid,Normbn,True,0.044420283287763596
equivariant_mnist_rot_seed1_noaug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,1,normbn_sigmoid,Normbn,False,0.047893673181533813
equivariant_mnist_rot_seed2_aug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,2,normbn_sigmoid,Normbn,True,0.0423029400408268
equivariant_mnist_rot_seed2_noaug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,2,normbn_sigmoid,Normbn,False,0.04693228006362915
equivariant_mnist_rot_seed3_aug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,3,normbn_sigmoid,Normbn,True,0.04909716546535492
equivariant_mnist_rot_seed3_noaug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,3,normbn_sigmoid,Normbn,False,0.05694049596786499
equivariant_mnist_rot_seed4_aug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,4,normbn_sigmoid,Normbn,True,0.046795547008514404
equivariant_mnist_rot_seed4_noaug_normbn_sigmoid_Normbn.ckpt,equivariant,mnist_rot,4,normbn_sigmoid,Normbn,False,0.04863150417804718
equivariant_mnist_rot_seed0_aug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,0,normbnvec_elu,Normbn,True,0.21137608587741852
equivariant_mnist_rot_seed0_noaug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,0,normbnvec_elu,Normbn,False,0.2079426646232605
equivariant_mnist_rot_seed1_aug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,1,normbnvec_elu,Normbn,True,0.20165838301181793
equivariant_mnist_rot_seed1_noaug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,1,normbnvec_elu,Normbn,False,0.20389649271965027
equivariant_mnist_rot_seed2_aug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,2,normbnvec_elu,Normbn,True,0.20199182629585266
equivariant_mnist_rot_seed2_noaug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,2,normbnvec_elu,Normbn,False,0.19998809695243835
equivariant_mnist_rot_seed3_aug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,3,normbnvec_elu,Normbn,True,0.19964297115802765
equivariant_mnist_rot_seed3_noaug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,3,normbnvec_elu,Normbn,False,0.19867141544818878
equivariant_mnist_rot_seed4_aug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,4,normbnvec_elu,Normbn,True,0.2024471014738083
equivariant_mnist_rot_seed4_noaug_normbnvec_elu_Normbn.ckpt,equivariant,mnist_rot,4,normbnvec_elu,Normbn,False,0.20451968908309937
equivariant_mnist_rot_seed0_aug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,0,normbnvec_relu,Normbn,True,0.2053641378879547
equivariant_mnist_rot_seed0_noaug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,0,normbnvec_relu,Normbn,False,0.1972220540046692
equivariant_mnist_rot_seed1_aug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,1,normbnvec_relu,Normbn,True,0.201475128531456
equivariant_mnist_rot_seed1_noaug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,1,normbnvec_relu,Normbn,False,0.19499808549880981
equivariant_mnist_rot_seed2_aug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,2,normbnvec_relu,Normbn,True,0.18720197677612305
equivariant_mnist_rot_seed2_noaug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,2,normbnvec_relu,Normbn,False,0.1923702359199524
equivariant_mnist_rot_seed3_aug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,3,normbnvec_relu,Normbn,True,0.1920272558927536
equivariant_mnist_rot_seed3_noaug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,3,normbnvec_relu,Normbn,False,0.19476597011089325
equivariant_mnist_rot_seed4_aug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,4,normbnvec_relu,Normbn,True,0.20051434636116028
